"","untreated3","untreated4","treated2","treated3"
"FBgn0025679",0,0,0.978041270965419,0
"FBgn0025680",0,0,0,0.897191860483458
"FBgn0025681",3283.71440345027,2927.93123781117,2330.67234871059,2245.6712267901
"FBgn0025682",6969.44616149106,7887.30648752714,5956.2713401794,6326.09980826887
"FBgn0025683",3447.49925161678,3576.05390113199,2811.86865402558,2897.03251750109
"FBgn0025684",592.14522029431,634.269659829996,590.736927663113,602.015738384401
"FBgn0025686",0,1.97900049868953,0,2.69157558145038
"FBgn0025687",4019.0281973167,4278.59907816677,3305.77949586312,3239.75980820577
"FBgn0025692",49.2499893088111,31.6640079790326,42.055774651513,57.4202790709413
"FBgn0025693",647.121952546006,624.374657336548,520.317956153603,470.128534893332
"FBgn0025697",57.2674294288501,59.370014960686,46.9459810063401,41.2708255822391
"FBgn0025698",3487.58645221697,3353.41634502942,2895.98020332861,3040.58321517844
"FBgn0025700",637.95916383739,773.789194987608,923.270959791355,978.836319787453
"FBgn0025701",3151.99931576391,2852.72921886096,2635.8212252518,2518.41755237707
"FBgn0025702",68.7209153146201,62.3385157087203,83.1335080320606,88.8219941878624
"FBgn0025709",0,1.97900049868953,4.89020635482709,2.69157558145038
"FBgn0025712",10.308137297193,17.8110044882058,6.84628889675793,12.5606860467684
"FBgn0025716",631.087072305928,740.146186509886,683.650848404828,656.744441873892
"FBgn0025720",547.476625339807,523.445631903382,449.898984644093,514.090936057022
"FBgn0025724",3277.98766050738,3342.53184228662,3294.04300061153,3236.17104076383
"FBgn0025725",4643.24317809117,4649.66167167106,4847.17253890462,4602.59424428014
"FBgn0025726",2354.83669811432,1681.16092363676,2226.02193271729,1979.20524422651
"FBgn0025739",349.331319515986,324.556081785084,456.745273540851,488.969563963485
"FBgn0025740",711.261473506318,529.38263339945,435.228365579611,351.699209309516
"FBgn0025741",1823.39495301459,1333.84633611675,1544.3271668544,1279.39559304941
"FBgn0025742",839.540515426943,922.214232389323,956.52436300418,1019.20995350921
"FBgn0025743",761.656811403707,697.597675788061,681.694765862897,739.28609303837
"FBgn0025776",0,0,1.95608254193084,0
"FBgn0025777",555.494065459846,483.865621929591,533.032492676153,519.474087219922
"FBgn0025781",247.395295132632,211.75305335978,231.795781218804,265.568790703104
"FBgn0025790",702.098684797702,769.831193990229,719.838375430548,668.407936060177
"FBgn0025800",1515.29618268737,1223.02230819013,1198.10055693264,1151.09715700028
"FBgn0025802",1085.790461971,1072.61827028973,1101.27447110706,932.182343042313
"FBgn0025803",2572.45292994395,2105.65653060566,2411.84977420072,2321.93253493119
"FBgn0025806",264.575523961288,285.965572060638,274.829597141283,295.176122099058
"FBgn0025807",95.0639328518912,90.0445226903738,77.2652604062681,78.0556918620609
"FBgn0025808",93.9185842633142,93.0130234384081,113.452787431989,104.074255816081
"FBgn0025809",121.406950389162,116.761029422683,133.991654122262,129.195627909618
"FBgn0025814",830.377726718327,928.151233885392,907.622299455909,912.444122111677
"FBgn0025815",1555.38338328757,1591.11640094639,1900.33418948581,1744.14097677984
"FBgn0025820",105.372070149084,149.41453765106,185.82784148343,151.625424421704
"FBgn0025821",1.145348588577,0,0,0
"FBgn0025825",516.552213448228,562.036141627828,609.319711811456,597.529779081983
"FBgn0025827",0,0,0,0
"FBgn0025830",311.534816092945,330.493083281152,313.9512479799,331.063796518396
"FBgn0025832",326.424347744446,339.398585525255,292.43434001866,306.839616285343
"FBgn0025833",0,2.9685007480343,1.95608254193084,0.897191860483458
"FBgn0025835",5.72674294288501,2.9685007480343,3.91216508386168,0.897191860483458
"FBgn0025836",71.0116124917741,77.1810194488918,38.1436095676513,32.2989069774045
"FBgn0025838",11.45348588577,4.94750124672384,4.89020635482709,4.48595930241729
"FBgn0025839",297.790633030021,336.430084777221,365.787435341067,409.119488380457
"FBgn0025864",3686.87710662937,3310.86783430759,3875.97755683596,3545.70223263063
"FBgn0025865",3667.40618062356,3387.05935350714,4323.92045893812,4503.00594776648
"FBgn0025866",1004.47071218203,875.707720670119,962.392610629972,862.201377924604
"FBgn0025874",193.563911469513,199.879050367643,202.454543089842,212.63447093458
"FBgn0025878",3.43604576573101,0,0.978041270965419,0.897191860483458
"FBgn0025879",12.598834474347,4.94750124672384,4.89020635482709,3.58876744193383
"FBgn0025881",0,0,0,0
"FBgn0025882",0,0.989500249344767,0,0
"FBgn0025885",12916.0960333829,13558.132416522,16767.5395494311,17209.0370759332
"FBgn0025936",659.720787020353,569.952143622586,604.429505456629,594.838203500533
"FBgn0026015",1204.90671518301,1142.87278799321,1276.34385860987,1309.00292444537
"FBgn0026056",232.505763481131,250.343563084226,256.24681299294,226.092348841832
"FBgn0026058",0,0,0,0
"FBgn0026059",988.435831941953,787.642198478435,899.797969288185,898.986244204425
"FBgn0026060",272.592964081327,280.028570564569,302.214752728314,268.260366284554
"FBgn0026061",5.72674294288501,7.91600199475814,0.978041270965419,0.897191860483458
"FBgn0026076",389.418520116181,419.548105722181,358.941146444309,358.876744193383
"FBgn0026077",1.145348588577,0.989500249344767,1.95608254193084,2.69157558145038
"FBgn0026079",505.098727562458,528.393133150106,568.241978430908,561.642104662645
"FBgn0026080",344.749925161678,375.020594501667,340.358362295966,372.334622100635
"FBgn0026083",3541.41783588009,2970.47974853299,4073.54189357097,3725.14060472732
"FBgn0026084",458.139435430801,453.191114199903,659.199816630692,716.856296526283
"FBgn0026085",109.953464503392,131.603533162854,126.167323954539,139.064738374936
"FBgn0026086",603.59870618008,510.5821286619,498.801048192364,446.801546520762
"FBgn0026087",0,0.989500249344767,1.95608254193084,1.79438372096692
"FBgn0026088",253.122038075518,313.671579042291,354.050940089482,366.054279077251
"FBgn0026089",263.430175372711,348.304087769358,317.863413063761,322.091877913562
"FBgn0026090",517.697562036805,593.70014960686,433.272283037681,493.455523265902
"FBgn0026136",0,0,0,0
"FBgn0026143",280.610404201366,285.965572060638,208.322790715634,215.32604651603
"FBgn0026144",16.034880240078,4.94750124672384,4.89020635482709,8.07472674435113
"FBgn0026147",515.406864859651,479.907620932212,513.471667256845,453.97908140463
"FBgn0026148",27.4883661258481,34.6325087270668,38.1436095676513,45.7567848846564
"FBgn0026149",178.674379818012,196.910549619609,208.322790715634,199.176593027328
"FBgn0026150",633.377769483082,648.122663320823,839.15941048833,825.416511644782
"FBgn0026160",1715.73218568835,1455.55486678615,1193.21035057781,1212.10620351315
"FBgn0026169",0,0.989500249344767,2.93412381289626,0
"FBgn0026170",2330.7843777542,3000.16475601333,2902.82649222536,3071.08773843488
"FBgn0026174",11.45348588577,14.8425037401715,19.5608254193084,19.7382209306361
"FBgn0026175",177.529031229435,217.690054855849,217.125162154323,244.933377911984
"FBgn0026176",9.16278870861602,10.8845027427924,9.78041270965419,5.38315116290075
"FBgn0026179",326.424347744446,263.207066325708,500.757130734294,431.549284892544
"FBgn0026181",3294.02254074746,2723.1046861968,2809.91257148365,2833.33189540676
"FBgn0026189",7786.07970514646,6773.12920676493,9961.35034478279,9463.57974437952
"FBgn0026190",0,0,0,0
"FBgn0026192",893.371899090062,928.151233885392,1022.05312815886,1031.77063955598
"FBgn0026196",1579.43570364769,1529.76738548701,1470.97407153199,1463.31992444852
"FBgn0026197",58.4127780174271,37.6010094751012,29.3412381289626,40.3736337217556
"FBgn0026199",893.371899090062,753.009689751368,644.529197566211,634.314645361805
"FBgn0026206",1854.31936490617,1465.4498692796,1670.49449080894,1624.81445933554
"FBgn0026207",363.07550257891,416.579604974147,408.821251263545,416.297023264325
"FBgn0026208",1144.20323998843,1307.12982938444,1281.2340649647,1384.36704072598
"FBgn0026238",481.046407202341,391.842098740528,322.753619418588,375.026197682086
"FBgn0026239",50.3953378973881,63.3280159580651,55.7483524450289,52.934319768524
"FBgn0026250",2862.22612285393,2957.61624529151,2741.44968251607,3031.61129657361
"FBgn0026252",6263.91143092763,6367.43410453358,6282.93712468185,6134.10075012541
"FBgn0026255",6.87209153146201,9.89500249344767,7.82433016772335,11.663494186285
"FBgn0026257",81.3197497889672,69.2650174541337,77.2652604062681,77.1585000015774
"FBgn0026259",5692.3824852277,5079.10477988669,4832.50191984014,4952.49906986869
"FBgn0026261",196.999957235244,245.396061837502,251.356606638113,246.727761632951
"FBgn0026262",735.313793866436,620.416656339169,505.647337089122,511.399360475571
"FBgn0026263",116.825556034854,121.708530669406,135.947736664193,138.167546514453
"FBgn0026268",6.87209153146201,2.9685007480343,1.95608254193084,3.58876744193383
"FBgn0026309",272.592964081327,294.871074304741,281.675886038041,296.073313959541
"FBgn0026313",1618.3775556593,1696.99292762628,1742.86954486038,1649.93583142908
"FBgn0026314",1.145348588577,0.989500249344767,2.93412381289626,0
"FBgn0026315",852.13934990129,859.875716680603,718.860334159583,691.734924432746
"FBgn0026316",343.604576573101,387.884097743149,416.645581431268,349.904825588549
"FBgn0026317",621.924283597312,567.973143123896,713.970127804756,634.314645361805
"FBgn0026318",151.186013692164,110.824027926614,143.772066831917,135.475970933002
"FBgn0026319",406.598748944836,385.905097244459,500.757130734294,489.866755823968
"FBgn0026320",0,0,0,0
"FBgn0026323",1317.15087686355,1203.23230320324,1053.35044882976,1154.68592444221
"FBgn0026324",135.151133452086,190.97354812354,171.157222418948,179.438372096692
"FBgn0026326",387.127822939027,373.041594002977,410.777333805476,382.203732565953
"FBgn0026361",210.744140298168,197.900049868953,224.949492322046,255.699680237786
"FBgn0026369",1214.06950389162,1158.70479198272,1042.59199484914,958.200906996334
"FBgn0026370",2172.72627253057,1810.78545630092,1800.57397984734,1745.93536050081
"FBgn0026371",240.52320360117,208.784552611746,231.795781218804,222.503581399898
"FBgn0026372",53779.8429766331,55872.1315792523,47427.1773116551,44669.3883497504
"FBgn0026373",326.424347744446,374.031094252322,396.106714740995,379.512156984503
"FBgn0026374",210.744140298168,211.75305335978,242.554235199424,226.092348841832
"FBgn0026375",2654.91802832149,2233.30206277114,2392.28894878141,2338.08198841989
"FBgn0026376",1462.61014761283,1147.82028923993,592.693010205044,619.95957559407
"FBgn0026378",292.063890087136,331.482583530497,381.436095676513,402.839145357073
"FBgn0026379",206.16274594386,156.341039396473,165.288974793156,150.728232561221
"FBgn0026380",716.988216449203,837.117210945673,1080.73560441679,950.126180251983
"FBgn0026385",0,0.989500249344767,0,0
"FBgn0026388",2.290697177154,1.97900049868953,0,1.79438372096692
"FBgn0026390",1.145348588577,0,0,0
"FBgn0026391",0,0,0,0
"FBgn0026392",0,0,0,0
"FBgn0026393",96.2092814404682,95.9815241864424,123.233200141643,111.251790699949
"FBgn0026396",5.72674294288501,0.989500249344767,2.93412381289626,0.897191860483458
"FBgn0026397",0,0,0,0
"FBgn0026398",1.145348588577,0,0,0
"FBgn0026400",487.918498733803,501.676626417797,489.998676753675,527.548813964274
"FBgn0026401",1636.70313307654,1247.75981442375,1359.47736664193,1175.32133723333
"FBgn0026402",193.563911469513,212.742553609125,194.630212922118,204.559744190229
"FBgn0026403",5.72674294288501,0.989500249344767,3.91216508386168,1.79438372096692
"FBgn0026404",392.854565881912,404.70560198201,412.733416347407,381.30654070547
"FBgn0026409",7137.81240401188,7684.45893641146,6328.90506441723,6162.81088966088
"FBgn0026411",0,0,1.95608254193084,0.897191860483458
"FBgn0026415",21.761623182963,25.7270064829639,57.7044349869597,44.8595930241729
"FBgn0026417",138.587179217817,151.393538149749,161.376809709294,164.186110468473
"FBgn0026418",7266.0914459325,7291.62733742159,6141.12114039187,6525.27640129619
"FBgn0026427",2026.12165319272,1463.47086878091,1489.55685568033,1446.27327909934
"FBgn0026428",501.662681796727,471.991618937454,526.186203779395,491.661139544935
"FBgn0026430",710.116124917741,674.839170053131,907.622299455909,914.238505832644
"FBgn0026431",154.622059457895,159.309540144508,158.442685896398,158.802959305572
"FBgn0026432",292.063890087136,280.028570564569,334.490114670173,292.484546517607
"FBgn0026433",245.104597955478,270.133568071121,317.863413063761,316.708726750661
"FBgn0026438",0,1.97900049868953,0,0
"FBgn0026439",241.668552189747,245.396061837502,159.420727167363,163.288918607989
"FBgn0026441",855.575395667021,759.936191496781,770.69652152075,730.314174433535
"FBgn0026479",1459.1741018471,1472.37637102501,1606.92180819618,1592.51555235814
"FBgn0026533",3913.65612716762,3457.31387121062,3282.30650535995,3384.20769774361
"FBgn0026562",57400.289865125,65970.971124065,10945.259863374,11481.3642386068
"FBgn0026563",0,0,0,0
"FBgn0026566",511.97081909392,604.584652349653,652.353527733934,619.062383733586
"FBgn0026567",889.935853324331,924.193232888013,1023.03116942983,1092.77968606885
"FBgn0026570",397.43596023622,376.010094751012,430.338159224784,415.399831403841
"FBgn0026573",828.087029541173,685.723672795924,677.782600779035,699.809651177098
"FBgn0026575",5581.28367213573,4724.86369062126,5069.18790741377,4965.95694777594
"FBgn0026576",596.726614648618,577.868145617344,471.415892605332,490.763947684452
"FBgn0026577",3699.47594110372,2884.39322684,2989.87216534129,2827.94874424386
"FBgn0026582",276.029009847058,281.018070813914,206.366708173703,240.447418609567
"FBgn0026585",1185.4357891772,1269.52881990934,1851.43212593754,1963.95298259829
"FBgn0026592",16.034880240078,21.7690054855849,6.84628889675793,8.97191860483458
"FBgn0026593",77.8837040232361,90.0445226903738,81.1774254901298,74.4669244201271
"FBgn0026597",1317.15087686355,1141.88328774386,1210.81509345519,1150.19996513979
"FBgn0026598",234.796460658285,267.165067323087,320.797536876657,351.699209309516
"FBgn0026602",184.401122760897,154.362038897784,183.871758941499,188.410290701526
"FBgn0026611",4303.0746472838,3367.26934852024,3143.42464488286,3151.83500587839
"FBgn0026616",254.267386664095,230.553558097331,264.071143160663,253.008104656335
"FBgn0026619",188.982517115205,217.690054855849,223.971451051081,223.400773260381
"FBgn0026620",2235.72044490231,1973.06349719347,2103.76677384662,1966.64455817974
"FBgn0026630",768.528902935169,727.282683268404,655.287651546831,673.791087223077
"FBgn0026634",222.197626183938,232.53255859602,241.576193928458,214.428854655547
"FBgn0026666",129.424390509201,144.467036404336,133.991654122262,165.98049418944
"FBgn0026679",632.232420894505,629.322158583272,701.255591282205,601.118546523917
"FBgn0026702",329.860393510177,290.913073307362,306.126917812176,309.531191866793
"FBgn0026713",1793.61588971159,1615.85390718,1833.82738306016,1722.60837212824
"FBgn0026718",43.5232463659261,62.3385157087203,55.7483524450289,45.7567848846564
"FBgn0026721",3712.07477557806,4224.17656445281,2333.60647252349,2204.40040120786
"FBgn0026722",422.633629184914,408.663602979389,447.942902102162,423.474558148192
"FBgn0026737",166.075545343665,172.173043385989,179.959593857637,170.466453491857
"FBgn0026738",192.418562880936,202.847551115677,221.037327238185,195.587825585394
"FBgn0026741",144.313922160702,157.330539645818,142.794025560951,139.064738374936
"FBgn0026749",242.813900778324,232.53255859602,232.77382248977,261.082831400686
"FBgn0026751",564.656854168462,597.658150604239,528.142286321326,604.707313965851
"FBgn0026753",1425.95899277837,1538.67288773111,1567.80015735757,1651.73021515005
"FBgn0026754",0,0,0,0.897191860483458
"FBgn0026755",0,0,0,0.897191860483458
"FBgn0026756",0,0,1.95608254193084,0
"FBgn0026758",1547.36594316753,1350.66784035561,1386.86252222896,1430.12382561063
"FBgn0026760",18.325577417232,16.821504238861,10.7584539806196,7.17753488386767
"FBgn0026761",888.790504735754,1009.29025433166,903.710134372047,850.537883738319
"FBgn0026777",536.023139454037,464.075616942696,468.481768792436,455.773465125597
"FBgn0026781",0,0,0.978041270965419,0.897191860483458
"FBgn0026787",182.110425583743,213.73205385847,160.398768438329,164.186110468473
"FBgn0026869",1957.4007378781,1510.96688074946,1564.86603354467,1485.74972096061
"FBgn0026872",151.186013692164,178.110044882058,133.991654122262,144.447889537837
"FBgn0026873",304.662724561483,349.293588018703,414.689498889338,382.203732565953
"FBgn0026874",36.6511548344641,34.6325087270668,21.5169079612392,27.8129476749872
"FBgn0026876",169.511591109396,192.95254862223,218.103203425288,186.615906980559
"FBgn0026878",5.72674294288501,8.90550224410291,2.93412381289626,7.17753488386767
"FBgn0026879",193.563911469513,218.679555105194,206.366708173703,206.354127911195
"FBgn0027052",154.622059457895,162.278040892542,162.35485098026,148.036656979771
"FBgn0027053",511.97081909392,561.046641378483,652.353527733934,613.679232570686
"FBgn0027054",431.79641789353,440.327610958421,492.932800566571,448.595930241729
"FBgn0027055",620.778935008735,602.605651850963,644.529197566211,618.165191873103
"FBgn0027057",377.965034230411,438.348610459732,390.238467115202,417.194215124808
"FBgn0027066",2719.0575492818,2704.30418145925,2836.31968579971,2542.64173261012
"FBgn0027070",16.034880240078,17.8110044882058,21.5169079612392,34.9904825588549
"FBgn0027073",2.290697177154,3.95800099737907,1.95608254193084,1.79438372096692
"FBgn0027074",0,0.989500249344767,0,0
"FBgn0027079",2547.25526099525,2358.96859443792,2721.88885709676,2726.56606400923
"FBgn0027080",1171.69160611427,1212.13780544734,1097.3623060232,1136.74208723254
"FBgn0027081",3762.47011347545,3953.05349613234,3709.71054077183,3955.71891287157
"FBgn0027082",160.34880240078,160.299040393852,150.618355728675,152.522616282188
"FBgn0027083",200.436003000975,157.330539645818,157.464644625432,183.027139538626
"FBgn0027084",1443.13922160702,1654.44441690445,1625.50459234453,1587.13240119524
"FBgn0027085",298.935981618598,297.839575052775,317.863413063761,304.148040703892
"FBgn0027086",2420.12156766321,2200.64855454276,1909.1365609245,1814.12194189755
"FBgn0027087",2008.94142436406,2054.20251763974,2238.73646923984,2295.91397097717
"FBgn0027088",1849.73797055186,1953.27349220657,2261.23141847205,2068.92443027486
"FBgn0027090",942.621888398873,923.203732638668,960.436528088041,950.126180251983
"FBgn0027091",1054.86605007942,1033.03826031594,692.453219843517,665.716360478726
"FBgn0027093",797.162617649594,728.272183517749,798.081677107782,767.099040713357
"FBgn0027094",4640.95248091401,4754.54869810161,5125.91430112976,4934.55523265902
"FBgn0027095",1125.87766257119,1442.69136354467,1322.31179834525,1586.23520933475
"FBgn0027101",358.494108224602,294.871074304741,270.917432057421,255.699680237786
"FBgn0027103",202.726700178129,192.95254862223,218.103203425288,202.765360469262
"FBgn0027106",1.145348588577,0,2.93412381289626,0.897191860483458
"FBgn0027107",0,0,0,0.897191860483458
"FBgn0027108",371.092942698949,327.524582533118,312.973206708934,280.821052331323
"FBgn0027111",20.616274594386,17.8110044882058,7.82433016772335,5.38315116290075
"FBgn0027259",218.761580418207,236.490559593399,267.005266973559,261.082831400686
"FBgn0027279",2979.05167888878,2752.78969367714,1251.89282683574,1221.97531397847
"FBgn0027280",4316.81883034672,4526.96364075231,4142.98282380951,4311.9040814835
"FBgn0027287",1165.96486317139,1028.09075906921,993.689931300866,925.004808158446
"FBgn0027291",1761.54612923143,1829.58596103847,1742.86954486038,1777.33707561773
"FBgn0027296",184.401122760897,141.498535656302,160.398768438329,146.242273258804
"FBgn0027329",4427.91764343869,4870.32022727494,5292.18131719388,5380.4595873193
"FBgn0027330",574.964991465655,551.151638885035,573.132184785735,595.735395361016
"FBgn0027334",407.744097533413,431.422108714318,368.721559153963,329.269412797429
"FBgn0027335",8456.10862946401,7542.96040075516,8258.580492032,7988.59632574471
"FBgn0027338",2413.24947613174,2532.13113807326,2436.30080597486,2477.14672679483
"FBgn0027339",1342.34854581225,1035.01726081463,938.919620126802,819.136168621398
"FBgn0027342",254.267386664095,268.154567572432,230.817739947839,249.419337214401
"FBgn0027343",3.43604576573101,2.9685007480343,3.91216508386168,4.48595930241729
"FBgn0027348",168.366242520819,188.994547624851,80.1993842191644,81.6444593039947
"FBgn0027356",505.098727562458,467.04411769073,385.348260760375,437.829627915928
"FBgn0027359",276.029009847058,309.713578044912,310.039082896038,318.503110471628
"FBgn0027360",0,0,0,0
"FBgn0027363",1559.96477764188,1425.86985930581,1377.08210951931,1389.75019188888
"FBgn0027364",0,0,0,0
"FBgn0027375",731.877748100704,680.7761715492,428.382076682853,462.951000009465
"FBgn0027376",0,6.92650174541337,0.978041270965419,0
"FBgn0027378",295.499935852867,322.577081286394,304.170835270245,316.708726750661
"FBgn0027453",627.651026540197,611.511154095066,656.265692817796,640.594988385189
"FBgn0027490",398.581308824797,400.747600984631,356.985063902378,331.063796518396
"FBgn0027491",16.034880240078,15.8320039895163,19.5608254193084,13.4578779072519
"FBgn0027492",4276.73162974653,3845.19796895377,3733.183531275,3612.0944303064
"FBgn0027493",4700.51060752002,5031.60876791814,5007.57130734295,5179.48861057101
"FBgn0027494",0,0.989500249344767,1.95608254193084,5.38315116290075
"FBgn0027495",602.453357591503,597.658150604239,617.144041979179,670.202319781144
"FBgn0027496",691.790547500509,785.663197979745,776.564769146543,779.659726760125
"FBgn0027497",1288.51716214913,1144.8517884919,1383.92839841607,1413.07718026145
"FBgn0027498",176.383682640858,145.456536653681,190.718047838257,195.587825585394
"FBgn0027499",743.331233986474,662.965167060994,577.044349869597,595.735395361016
"FBgn0027500",505.098727562458,525.424632402071,599.539299101802,528.446005824757
"FBgn0027503",621.924283597312,561.046641378483,641.595073753315,555.361761639261
"FBgn0027504",1162.52881740566,1126.05128375434,1236.24416650029,1153.78873258173
"FBgn0027505",278.319707024212,291.902573556706,325.687743231484,293.381738378091
"FBgn0027506",402.017354590528,445.275112205145,346.226609921758,341.830098844198
"FBgn0027507",475.319664259456,453.191114199903,418.601663973199,363.362703495801
"FBgn0027508",587.563825940002,546.204137638312,613.231876895318,599.32416280295
"FBgn0027509",1210.63345812589,1195.31630120848,1353.60911901614,1199.54551746638
"FBgn0027512",497.081287442419,500.687126168452,534.988575218084,505.119017452187
"FBgn0027513",192.418562880936,201.858050866332,180.937635128602,177.643988375725
"FBgn0027514",198.145305823821,208.784552611746,249.400524096182,254.802488377302
"FBgn0027515",232.505763481131,258.259565078984,449.898984644093,425.268941869159
"FBgn0027518",710.116124917741,721.345681772335,635.726826127522,637.903412803739
"FBgn0027521",17.180228828655,24.7375062336192,28.3631968579971,20.6354127911195
"FBgn0027524",174.092985463704,155.351539147128,212.234955799496,193.793441864427
"FBgn0027525",2816.41217931085,3069.42977346747,2114.52522782724,2294.1195872562
"FBgn0027526",185.546471349474,238.469560092089,254.290730451009,275.437901168422
"FBgn0027527",0,0,0,0
"FBgn0027528",3.43604576573101,2.9685007480343,2.93412381289626,3.58876744193383
"FBgn0027529",857.866092844175,852.949214935189,996.624055113762,1080.21900002208
"FBgn0027532",730.732399512127,733.219684764473,648.441362650073,679.174238385978
"FBgn0027534",1100.6799936225,916.277230893254,920.336835978459,925.902000018929
"FBgn0027535",686.063804557624,621.406156588514,674.848476966139,588.557860477149
"FBgn0027537",2829.0110137852,2839.86571561948,2816.75886038041,2912.28477912931
"FBgn0027538",125.98834474347,124.677031417441,115.408869973919,108.560215118498
"FBgn0027539",329.860393510177,336.430084777221,350.13877500562,351.699209309516
"FBgn0027544",6.87209153146201,5.9370014960686,6.84628889675793,8.97191860483458
"FBgn0027546",0,0,0,0
"FBgn0027547",690.645198911932,708.482178530853,709.079921449929,741.97766861982
"FBgn0027548",1057.15674725657,1056.78626630021,1035.74570595238,1014.72399420679
"FBgn0027549",881.918413204292,933.098735132115,823.510750152883,815.547401179464
"FBgn0027550",217.61623182963,194.931549120919,148.662273186744,161.494534887023
"FBgn0027552",779.982388820939,909.350729147841,639.638991211384,703.398418619031
"FBgn0027553",329.860393510177,344.346086771979,326.66578450245,309.531191866793
"FBgn0027554",833.813772484058,851.959714685845,777.542810417508,799.397947690761
"FBgn0027556",351.62201669314,288.934072808672,299.280628915418,307.736808145826
"FBgn0027558",894.517247678639,885.602723163567,843.071575572191,899.883436064909
"FBgn0027559",261.139478195557,274.091569068501,231.795781218804,249.419337214401
"FBgn0027560",3.43604576573101,4.94750124672384,3.91216508386168,8.97191860483458
"FBgn0027561",2099.42396286165,1841.45996403061,1406.42334764827,1446.27327909934
"FBgn0027562",0,0,0,0
"FBgn0027563",10.308137297193,11.8740029921372,5.86824762579251,11.663494186285
"FBgn0027564",237.087157835439,309.713578044912,339.380321025,281.718244191806
"FBgn0027565",221.052277595361,268.154567572432,200.498460547911,212.63447093458
"FBgn0027567",2276.95299409108,2085.86652561877,2278.83616134943,2319.24095934974
"FBgn0027568",1408.77876394971,1487.21887476519,1471.95211280296,1458.8339651461
"FBgn0027569",1617.23220707073,1565.38939446342,1352.63107774517,1314.38607560827
"FBgn0027570",32.0697604801561,25.7270064829639,9.78041270965419,12.5606860467684
"FBgn0027571",52369.9188640949,44484.9627097927,63410.327761772,55898.6416755614
"FBgn0027572",582.982431585694,622.395656837858,627.902495959799,649.566906990024
"FBgn0027574",361.930153990333,287.944572559327,278.741762225144,287.101395354707
"FBgn0027575",30.9244118915791,20.7795052362401,21.5169079612392,23.3269883725699
"FBgn0027578",1110.98813091969,1179.48429721896,858.720235907638,845.154732575418
"FBgn0027579",1080.06371902811,1035.01726081463,871.434772430188,839.771581412517
"FBgn0027580",1390.45318653248,1209.16930469931,722.772499243445,749.155203503688
"FBgn0027581",1077.77302185096,1020.17475707445,1178.53973151333,1123.28420932529
"FBgn0027582",1586.30779517915,1564.39989421408,1530.63458906088,1461.52554072755
"FBgn0027583",609.325449122965,669.891668806407,662.133940443589,734.800133735952
"FBgn0027584",3.43604576573101,1.97900049868953,0.978041270965419,7.17753488386767
"FBgn0027585",64.1395209603121,46.5065117192041,31.2973206708934,20.6354127911195
"FBgn0027586",1.145348588577,0,0,0
"FBgn0027587",840.68586401552,788.631698727779,713.970127804756,624.445534896487
"FBgn0027588",3959.4700707107,3995.60200685417,3730.24940746211,3790.63561054261
"FBgn0027589",0,0,0.978041270965419,0
"FBgn0027590",396.290611647643,386.894597493804,285.588051121902,288.895779075674
"FBgn0027592",1044.55791278223,930.130234384081,890.017556578531,900.780627925392
"FBgn0027594",7041.60312257141,6103.23753795852,4543.00170363437,4496.72560474309
"FBgn0027596",824.650983775442,717.387680774956,437.184448121542,372.334622100635
"FBgn0027597",238.232506424016,264.196566575053,403.931044908718,403.736337217556
"FBgn0027598",5318.9988453516,4885.16273101512,5834.01618130872,6119.74568035767
"FBgn0027599",300.081330207175,243.417061338813,276.785679683214,298.764889540992
"FBgn0027600",1.145348588577,0,0,1.79438372096692
"FBgn0027601",428.360372127799,353.251589016082,287.544133663833,297.867697680508
"FBgn0027602",408.88944612199,400.747600984631,461.635479895678,441.418395357862
"FBgn0027603",1454.59270749279,1242.81231317703,1291.99251894532,1194.16236630348
"FBgn0027604",262.284826784134,187.015547126161,148.662273186744,115.737750002366
"FBgn0027605",3052.35398855771,3050.62926872992,2717.9766920129,2798.34141284791
"FBgn0027607",1652.73801331661,1653.45491665511,1490.5348969513,1499.20759886786
"FBgn0027608",6.87209153146201,3.95800099737907,4.89020635482709,1.79438372096692
"FBgn0027609",555.494065459846,558.078140630449,489.998676753675,553.567377918294
"FBgn0027610",1256.44740166897,1377.38434708792,1132.57179177796,1171.7325697914
"FBgn0027611",2029.55769895845,2108.6250313537,2238.73646923984,2086.86826748452
"FBgn0027615",147.749967926433,186.026046876816,202.454543089842,203.662552329745
"FBgn0027616",1455.73805608137,1366.49984434512,1388.81860477089,1408.59122095903
"FBgn0027617",153.476710869318,178.110044882058,166.267016064121,155.214191863638
"FBgn0027619",1170.5462575257,1299.21382738968,1229.39787760353,1340.40463956229
"FBgn0027620",1721.45892863123,1480.29237301977,1316.44355071945,1239.91915118814
"FBgn0027621",763.94750858086,662.965167060994,542.812905385808,542.801075592492
"FBgn0027654",19.470926005809,32.6535082283773,17.6047428773775,18.8410290701526
"FBgn0027655",2613.68547913272,2094.77202786287,2341.43080269121,2078.79354074017
"FBgn0027657",286.337147144251,356.220089764116,222.01536850915,245.830569772468
"FBgn0027660",73.3023096689281,76.1915191995471,66.5068064256485,69.9809651177098
"FBgn0027779",1594.32523529919,1728.65693560531,1497.38118584806,1600.59027910249
"FBgn0027780",248.54064372121,285.965572060638,272.873514599352,285.30701163374
"FBgn0027783",1231.24973272028,1106.26127876745,1025.96529324272,1011.13522676486
